"ID","Crop","lat","long","YieldM","Year"
43861,"Corn",38.86,-87.02,226.4,2016
43862,"Corn",41.36,-93.53,214.37,2016
43866,"Corn",40.78,-92.38,203.61,2016
43871,"Soybean",37.14,-89.77,54.45,2016
43874,"Corn",37.56,-89.62,155.96,2016
43883,"Corn",40.32,-82.58,174.67,2016
43885,"Soybean",40.3,-82.51,62.72,2016
43886,"Corn",39.71,-83.1,183.52,2016
43887,"Soybean",40.28,-83.19,65.1,2016
43888,"Soybean",38.14,-89.94,75.52,2016
43893,"Corn",42.9,-93.48,231.96,2016
43894,"Corn",42.71,-93.26,227.21,2016
43895,"Corn",42.62,-93.2,225.31,2016
43899,"Corn",39.61,-85.58,184.12,2016
43900,"Corn",39.66,-88.05,194.81,2016
43901,"Corn",39.74,-85.44,185.68,2016
43902,"Soybean",39.73,-85.44,74.61,2016
43903,"Soybean",36.35,-88.87,69.6,2016
43910,"Corn",38.48,-89.68,194.41,2016
43912,"Soybean",38.22,-86.01,62.88,2016
43913,"Corn",40.28,-83.19,179.02,2016
43914,"Corn",38.83,-89.87,199.96,2016
43915,"Corn",38.76,-89.63,186.89,2016
43918,"Soybean",38.83,-89.87,77.01,2016
43920,"Corn",38.99,-89.39,182.87,2016
43921,"Soybean",39.59,-84.37,66.7,2016
43922,"Soybean",37.87,-87.91,65.8,2016
43923,"Soybean",38.63,-86.03,51.91,2016
43925,"Corn",38.01,-88.9,196.99,2016
43957,"Corn",37.76,-84.82,191.88,2016
43958,"Soybean",38.09,-84.27,56.21,2016
43959,"Soybean",40.12,-90.15,92.58,2016
43964,"Soybean",38.1,-84.27,56.14,2016
43965,"Wheat",41.18,-82.59,102.61,2016
43971,"Corn",39.24,-91.84,205.66,2016
43973,"Corn",37.87,-94.51,192.77,2016
43974,"Corn",37.79,-94.44,175.72,2016
43975,"Corn",37.74,-94.47,176.4,2016
43976,"Corn",39.05,-91.06,171.36,2016
43979,"Corn",37.74,-94.44,178.07,2016
43980,"Corn",37.74,-94.44,190.17,2016
43981,"Corn",37.49,-94.35,192.39,2016
43982,"Soybean",39.37,-92,59.46,2016
43983,"Corn",36.27,-88.72,138.35,2016
43984,"Corn",36.28,-88.7,151.33,2016
43985,"Corn",36.04,-89.58,183.37,2016
43987,"Corn",40.37,-89.17,237.98,2016
43988,"Corn",39.54,-94.28,169.56,2016
43989,"Corn",38.79,-91.65,216.74,2016
43990,"Corn",38.81,-91.52,189.57,2016
43995,"Soybean",39.38,-91.46,66.66,2016
43996,"Corn",39.15,-91.65,205.19,2016
43997,"Corn",39.24,-91.67,207.98,2016
44000,"Corn",39.54,-94.29,162.3,2016
44002,"Corn",39.72,-84.68,189.7,2016
44006,"Corn",39.68,-94.24,236.57,2016
44007,"Corn",40.54,-89.56,261.69,2016
44008,"Corn",40.68,-89.91,255.3,2016
44009,"Corn",40.81,-89.96,234,2016
44011,"Corn",40.81,-89.96,252.5,2016
44012,"Corn",38.7,-89.77,208.75,2016
44016,"Soybean",42.4,-94.36,61.73,2016
44017,"Corn",42.41,-94.34,222.98,2016
44018,"Soybean",39.87,-87.99,72.53,2016
44019,"Corn",42.78,-87.92,223.27,2016
44034,"Corn",38.22,-87.7,196.88,2016
44037,"Corn",41.79,-86.15,224.63,2016
44039,"Corn",41,-89.26,256.37,2016
44040,"Corn",38.68,-92.31,209.09,2016
44041,"Corn",39.29,-93.25,229.87,2016
44042,"Corn",35.38,-87.48,208.5,2016
44044,"Corn",40.93,-91.23,218.67,2016
44045,"Soybean",41.44,-82.75,51.88,2016
44046,"Corn",39.21,-89.54,223.65,2016
44047,"Wheat",41.8,-84.45,94.1,2017
44048,"Corn",42.82,-90.72,209.4,2016
44049,"Corn",40.51,-87.05,233.2,2016
44052,"Soybean",39.34,-85.34,39.87,2016
44054,"Soybean",42.41,-90.65,78.9,2016
44055,"Corn",42.43,-90.64,219.88,2016
44056,"Corn",42.86,-94.54,221.56,2016
44060,"Soybean",42.11,-85.05,66.2,2016
44061,"Corn",40.76,-91.34,244.6,2016
44063,"Corn",39.1,-91.06,201.49,2016
44070,"Corn",40.52,-90.6,234.36,2016
44071,"Corn",40.8,-86.83,220.26,2016
44075,"Corn",40.4,-94.81,205.57,2016
44077,"Soybean",41.15,-91.62,78.36,2016
44078,"Corn",43.19,-95.57,237,2016
44081,"Wheat",40.38,-84.73,103.14,2017
44082,"Soybean",40.19,-86.26,71.83,2016
44085,"Corn",42.66,-91.73,257.4,2016
44086,"Corn",42.66,-91.73,258.88,2016
44087,"Soybean",39.12,-91.84,54.5,2016
44104,"Corn",44.14,-91,192.4,2016
44105,"Corn",43.78,-93.49,225.88,2016
44106,"Soybean",38.99,-93.72,84.64,2016
44107,"Soybean",39.24,-91.84,59.36,2016
44176,"Corn",43.73,-98.95,163.06,2016
44177,"Soybean",42.67,-90.3,80.33,2016
44179,"Soybean",41.79,-86.15,2328.61,2016
44180,"Corn",41.89,-83.88,182.5,2016
44181,"Corn",37.19,-88.05,172.67,2016
44208,"Corn",39.02,-93.43,206.37,2016
44249,"Soybean",40.47,-88.58,74.46,2016
44250,"Soybean",41.18,-91.22,67.53,2016
44251,"Corn",37.8,-94.59,177.28,2016
44254,"Corn",37.79,-94.46,172.28,2016
44280,"Wheat",36.7,-87.2,80.7,2017
44283,"Soybean",42.68,-90.3,80.32,2016
44284,"Corn",41.98,-94.85,226.72,2016
44286,"Corn",42.54,-93.99,230.8,2016
44287,"Corn",43.19,-95.7,239.9,2016
44288,"Corn",41.27,-82.65,220.72,2016
44290,"Soybean",42.18,-90.04,76.4,2016
44365,"Corn",44.38,-89.09,207.5,2016
44368,"Soybean",37.97,-94.45,55.23,2016
44369,"Corn",37.49,-94.35,187.86,2016
44370,"Corn",40.75,-86.07,214.84,2016
44443,"Corn",43.81,-88.72,221.86,2016
44444,"Corn",43.81,-88.72,243.42,2016
44449,"Corn",42.3,-91.01,200.39,2016
44545,"Corn",40.8,-94.99,220.33,2016
44547,"Soybean",38.99,-89.39,73.26,2016
44548,"Corn",43.24,-95.64,222.13,2016
44549,"Corn",39.25,-91.22,180.31,2016
44552,"Soybean",42.67,-90.31,80.59,2016
44553,"Corn",42.03,-85.01,235,2016
44555,"Corn",42.04,-85.01,205.3,2016
44716,"Soybean",43.34,-90.06,61.96,2016
44717,"Corn",39.33,-85.34,158.28,2016
44719,"Soybean",39.25,-93.51,60.21,2016
44811,"Soybean",41.05,-89.86,59.41,2016
44813,"Soybean",43.39,-88.58,74.07,2016
44816,"Wheat",40.66,-91.56,103.03,2017
44827,"Soybean",36.35,-88.86,68.13,2016
44828,"Corn",43.7,-88.68,254.82,2016
44829,"Corn",42.54,-88.73,257.68,2016
44831,"Soybean",44.53,-94.53,55.23,2016
44832,"Soybean",44.33,-94.5,68.1,2016
44833,"Corn",44.33,-94.5,229.13,2016
44834,"Corn",44.53,-94.53,213.91,2016
44837,"Corn",43.43,-92.55,198.37,2016
44848,"Wheat",36.77,-86.34,67.47,2017
44849,"Corn",37.28,-84.56,120.38,2016
44850,"Corn",40.73,-82.25,144.2,2016
44861,"Corn",40.88,-82.83,210.61,2016
44867,"Corn",42.62,-95.82,246.38,2016
44868,"Soybean",39.25,-91.22,83.39,2016
44881,"Corn",38.94,-90.02,213.78,2016
44884,"Corn",41.28,-82.63,193.41,2016
44886,"Soybean",41.04,-91.32,76.91,2016
44887,"Corn",41.99,-89.5,229.48,2016
44888,"Corn",40.19,-86.28,193.14,2016
44889,"Soybean",42.03,-85.01,66.86,2016
44890,"Corn",42.11,-85.05,185.62,2016
44891,"Soybean",39.21,-89.54,64.85,2016
44894,"Corn",41.03,-87.43,162.91,2016
44895,"Corn",43.33,-95.07,196.93,2016
44896,"Soybean",39.93,-91.45,63.5,2016
44898,"Soybean",39.05,-87.87,63.7,2016
44989,"Corn",40.2,-85.98,167.89,2016
44990,"Corn",40.2,-85.98,184.69,2016
44992,"Corn",43.89,-87.77,240.19,2016
44993,"Corn",44.28,-88.76,211.86,2016
57540,"Wheat",37.09,-88.86,109.42,2017
57866,"Corn",40.15,-89.06,231.71,2017
57870,"Corn",40.16,-88.74,212.88,2017
57871,"Corn",40.29,-88.98,198.6,2017
57872,"Corn",40.04,-88.85,185.12,2017
57875,"Corn",40.49,-88.56,192.87,2017
57876,"Corn",40.21,-88.73,165.31,2017
57878,"Corn",40.74,-88.56,239.75,2017
57881,"Corn",41.16,-88.8,221.04,2017
57882,"Corn",41.03,-88.21,204.83,2017
57883,"Corn",43.45,-89.12,184.5,2017
57888,"Corn",36.65,-87.26,234.63,2017
57889,"Corn",42.64,-88.7,249.8,2017
57894,"Corn",37.85,-87.56,237.3,2017
57897,"Corn",42.4,-95.39,245.19,2017
57899,"Corn",39.71,-87.71,236.92,2017
57900,"Corn",38.34,-94.54,142.94,2017
57901,"Corn",37.69,-87.21,233.3,2017
57903,"Corn",37.54,-87.63,240.24,2017
57908,"Corn",38.73,-87.9,171.17,2017
57909,"Corn",39.4,-89.18,233.1,2017
57913,"Corn",42.18,-90.03,255.92,2017
57915,"Corn",42.08,-89.99,235.98,2017
57922,"Corn",41.34,-91.96,260.45,2017
57923,"Corn",40.49,-88.52,183.17,2017
57924,"Corn",39.39,-91.56,252.63,2017
57925,"Corn",39.92,-91.78,201.81,2017
57926,"Corn",42.81,-95.78,240.91,2017
57928,"Corn",36.58,-86.98,199.3,2017
57929,"Corn",39.9,-85.73,212.99,2017
57932,"Corn",40.13,-88.78,238.9,2017
57941,"Corn",40.2,-93.73,242.99,2017
67940,"Corn",41.2,-92.64,183.78,2017
67943,"Corn",41.38,-91.77,253.56,2017
67945,"Corn",39.91,-95.6,103.71,2017
67946,"Corn",42.08,-95.57,222,2017
67947,"Corn",36.46,-89.66,233.71,2017
67948,"Corn",37.1,-89.74,253.72,2017
67949,"Soybean",42.08,-95.57,66.93,2017
67950,"Corn",39.91,-95.86,160.02,2017
67951,"Corn",39.86,-95.71,152.32,2017
67952,"Corn",39.91,-95.7,277.26,2017
67953,"Corn",40.22,-90.01,167.82,2017
67954,"Soybean",40.49,-88.57,78.06,2017
67957,"Corn",42.94,-93.87,223,2017
67958,"Corn",42.94,-93.87,244.4,2017
67959,"Corn",42.69,-90.44,222.23,2017
67961,"Corn",40.47,-89.61,249.36,2017
67964,"Corn",40.52,-94.86,250.62,2017
67965,"Corn",43.42,-95.45,230.54,2017
67967,"Corn",35.2,-87.33,194.6,2017
67968,"Corn",35.29,-86.21,215.3,2017
67972,"Corn",42.7,-94.88,205.77,2017
67974,"Corn",41.55,-89.95,275.13,2017
67977,"Corn",41.17,-88.62,234.52,2017
67979,"Corn",41.15,-90.72,250.78,2017
67980,"Corn",41.23,-91.04,242.86,2017
67985,"Corn",40.51,-89.35,260.92,2017
67986,"Corn",40.73,-95.85,202.04,2017
67991,"Corn",40.81,-94.44,192.88,2017
67993,"Corn",41.34,-93.96,193.14,2017
67994,"Corn",42.37,-93.44,220.76,2017
67995,"Corn",39.09,-93.87,222.79,2017
67996,"Corn",38.99,-93.53,191.86,2017
67998,"Corn",40.51,-85.7,250.5,2017
68001,"Corn",36.89,-94.06,194,2017
68004,"Corn",37.61,-87.89,165.07,2017
68005,"Corn",42.97,-90.85,250.55,2017
68006,"Corn",39.79,-82.88,229.7,2017
68009,"Corn",39.7,-82.85,238.03,2017
68010,"Corn",39.85,-86.96,191.56,2017
68017,"Corn",39.72,-87.2,204.34,2017
68021,"Corn",38.99,-88.95,139.75,2017
68025,"Corn",41.62,-93.27,225.49,2017
68027,"Corn",40.31,-87.89,215.99,2017
68031,"Corn",40.59,-86.07,240.59,2017
68033,"Corn",42.45,-94.75,166.02,2017
68034,"Corn",43.82,-93.48,238.13,2017
68035,"Corn",40.08,-90.17,261.09,2017
68036,"Corn",41.76,-93.37,201.82,2017
68040,"Corn",41.37,-84.01,245.5,2017
68041,"Corn",39.07,-88.65,170.7,2017
68043,"Corn",39.67,-93.22,227.44,2017
68045,"Soybean",39.37,-92,65.53,2017
68048,"Corn",39.24,-91.84,229.37,2017
68050,"Corn",40.86,-91.33,254.58,2017
68051,"Soybean",39.24,-91.84,74.56,2017
68055,"Corn",42.06,-92.03,264.17,2017
68058,"Corn",38.25,-87.63,274.8,2017
68065,"Corn",39.22,-87.12,186.66,2017
68066,"Corn",39.02,-87.01,154.92,2017
68067,"Corn",41.21,-85.47,191.64,2017
68068,"Corn",40.49,-90.79,221.53,2017
68070,"Corn",41.99,-89.5,207.28,2017
68073,"Corn",38.81,-83.58,136.61,2017
68074,"Corn",38.83,-83.58,152.24,2017
68076,"Corn",40.89,-89.31,222.69,2017
68087,"Corn",38.04,-86.88,207.57,2017
68089,"Soybean",38.52,-87.2,82.07,2017
68091,"Corn",38.36,-87.98,268.1,2017
68095,"Corn",38.21,-87.75,256.51,2017
68096,"Corn",38.16,-87.09,203.05,2017
68104,"Corn",41.56,-93.07,245.17,2017
68105,"Corn",40.46,-82.54,228.5,2017
68114,"Corn",42.83,-90.72,254.03,2017
68117,"Corn",41.05,-85.74,255.61,2017
68118,"Corn",40.7,-89.85,248.94,2017
68122,"Corn",41.03,-89.56,241.9,2017
68129,"Corn",41.3,-82.79,218.87,2017
68131,"Soybean",41.34,-83.31,54.44,2017
68132,"Corn",41.28,-82.63,248.53,2017
68133,"Soybean",41.27,-82.64,67.33,2017
68142,"Corn",39.79,-88.2,231.52,2017
68145,"Corn",40.86,-87.43,268.22,2017
68148,"Corn",41.66,-94.83,235.56,2017
68149,"Corn",41.42,-94.58,223.64,2017
68153,"Corn",39.79,-89.76,256.74,2017
68156,"Corn",40.51,-86.26,221.53,2017
68157,"Corn",40.46,-94.75,229.42,2017
68158,"Corn",44.87,-97.74,219.58,2017
68162,"Corn",41.19,-89.93,275.17,2017
68163,"Corn",41.1,-94.84,233.95,2017
68166,"Corn",41.85,-94.63,222.22,2017
68169,"Corn",42.06,-95.46,246.96,2017
68171,"Corn",36.74,-86.57,231.08,2017
68172,"Corn",41.54,-91.4,252.31,2017
68174,"Corn",36.68,-86.58,192.41,2017
68175,"Corn",36.74,-86.7,210.76,2017
68177,"Soybean",40.28,-93.53,72.66,2017
68180,"Corn",42.84,-90.57,196.26,2017
68181,"Corn",42.85,-90.57,218.89,2017
68182,"Corn",39.88,-82.61,261.2,2017
68183,"Corn",42.29,-90.47,232.48,2017
68184,"Corn",41.6,-91.16,236.51,2017
68186,"Corn",43.22,-93.89,254.79,2017
68190,"Corn",41.49,-91.73,244.27,2017
68192,"Corn",42.07,-95.21,236.66,2017
68199,"Corn",42.09,-93,220.6,2017
68201,"Corn",42.37,-92.53,212.3,2017
68207,"Corn",39.67,-94.23,262.15,2017
68208,"Corn",43.35,-93.56,235.17,2017
68209,"Soybean",43.35,-93.56,60.75,2017
68210,"Corn",43.33,-93.47,188.1,2017
68211,"Corn",43.33,-93.47,208.78,2017
68212,"Soybean",43.33,-93.47,57.7,2017
68213,"Corn",42.4,-89.48,216.17,2017
68214,"Corn",42.56,-95.19,210.34,2017
68216,"Corn",42.13,-89.57,255.88,2017
68222,"Corn",42.65,-92.33,249.76,2017
68223,"Corn",40.95,-91.32,223.57,2017
68224,"Corn",41.62,-90.9,237.16,2017
68228,"Corn",43.36,-94.01,233.14,2017
68231,"Soybean",40.59,-89.52,71.31,2017
68232,"Corn",40.84,-88.95,244.27,2017
68234,"Corn",40.35,-89.55,273.96,2017
68235,"Soybean",37.8,-87.69,68.85,2017
68241,"Soybean",42.94,-93.87,57.34,2017
68243,"Soybean",39.56,-94.29,60.09,2017
68246,"Corn",42.47,-95.92,219.93,2017
68247,"Corn",43.73,-98.95,148.57,2017
68252,"Soybean",42.1,-95.19,60.69,2017
68254,"Corn",43.69,-94.51,242.28,2017
68255,"Corn",42.94,-95.53,244.29,2017
68258,"Soybean",42.93,-95.53,71.17,2017
68261,"Corn",43.93,-91.12,212.24,2017
68265,"Corn",43.25,-89.52,225.62,2017
68266,"Corn",42.99,-90.31,230.61,2017
68267,"Corn",42.99,-90.31,234.12,2017
68273,"Soybean",41.62,-93.27,70.8,2017
68276,"Soybean",41.62,-90.9,69.6,2017
68277,"Corn",41.33,-90.38,265.31,2017
68280,"Corn",43.28,-94.97,250.5,2017
68281,"Soybean",43.28,-94.97,63.37,2017
68282,"Corn",43.3,-94.97,222.49,2017
68285,"Soybean",42.05,-94.88,69.14,2017
68286,"Corn",36.35,-88.87,214.61,2017
68290,"Soybean",41.3,-94.44,68.81,2017
68292,"Soybean",40.81,-94.45,70.59,2017
68293,"Soybean",42.04,-92.09,70.3,2017
68296,"Soybean",41.25,-94.59,56.7,2017
68297,"Corn",42.97,-96.08,251.83,2017
68299,"Corn",40.88,-91.83,191.41,2017
68300,"Corn",43.18,-96.06,242.42,2017
68303,"Corn",42.74,-88.89,236.89,2017
68307,"Corn",42.9,-95.94,229.35,2017
68308,"Soybean",42.9,-95.94,67.98,2017
68309,"Soybean",43.18,-96.06,65.98,2017
68311,"Corn",42.66,-95.21,225.7,2017
68314,"Corn",40.84,-89.4,240.66,2017
68316,"Soybean",40.84,-89.41,52.81,2017
68317,"Soybean",40.84,-88.95,63.82,2017
68326,"Corn",40.38,-84.73,172.25,2017
68328,"Soybean",35.33,-87.45,75.08,2017
68329,"Soybean",42.37,-92.51,66.57,2017
68330,"Soybean",42.06,-93.06,59.02,2017
68332,"Corn",42.05,-85.29,246.5,2017
68333,"Soybean",42.05,-85.29,58.98,2017
68334,"Corn",40.04,-81.91,210.46,2017
68335,"Corn",40.93,-93.18,186.55,2017
68337,"Soybean",41.89,-83.88,55.28,2017
68338,"Corn",42.3,-93.8,181.82,2017
68339,"Corn",39.17,-88.14,200.24,2017
68340,"Soybean",41.02,-94.26,45.89,2017
68341,"Corn",40.91,-93.03,201.5,2017
68344,"Corn",40.19,-86.05,229.68,2017
68345,"Soybean",40.93,-93.18,66.21,2017
68347,"Corn",40.75,-87.03,237.28,2017
68349,"Corn",40.61,-87.02,240.68,2017
68350,"Corn",40.95,-93.37,193.96,2017
68351,"Corn",38.02,-88.36,168.44,2017
68352,"Corn",40.44,-91.86,219.49,2017
68353,"Corn",43.08,-94.17,204.07,2017
68354,"Corn",43.43,-94.4,215.89,2017
68355,"Corn",37.3,-88.52,160.8,2017
68358,"Soybean",42.29,-93.3,58.27,2017
68363,"Corn",43.61,-96.57,181.21,2017
68364,"Corn",43.49,-96.86,194.51,2017
68365,"Soybean",40.65,-90.86,73.04,2017
68366,"Corn",41.07,-89.53,262.65,2017
68370,"Soybean",41.03,-89.75,68.61,2017
68371,"Corn",41.59,-84.51,219.62,2017
68375,"Corn",43.24,-94.31,216.81,2017
68376,"Corn",42.91,-94.05,269.82,2017
68377,"Corn",43.24,-94.31,202.43,2017
68387,"Soybean",37.79,-87.57,75.4,2017
68388,"Soybean",37.79,-87.57,67.47,2017
68389,"Soybean",39.45,-85.7,59.88,2017
68390,"Soybean",40.13,-88.73,75.53,2017
68391,"Corn",40.86,-84.26,233.2,2017
68394,"Soybean",41.54,-91.4,76.69,2017
68395,"Corn",41.76,-83.84,211.23,2017
68396,"Corn",41.34,-83.32,227.43,2017
68397,"Corn",41.44,-82.8,225.9,2017
68399,"Soybean",40.87,-88.78,70.79,2017
68400,"Soybean",41.17,-88.62,70.82,2017
68403,"Corn",41.72,-85.83,228.46,2017
68409,"Soybean",40.49,-89.17,79.51,2017
68410,"Soybean",37.19,-88.71,68.96,2017
68412,"Corn",43.17,-94.24,200,2017
68417,"Soybean",41.33,-86.13,61.55,2017
68418,"Soybean",41.31,-86.62,52.06,2017
68419,"Soybean",41.31,-86.62,70.36,2017
68421,"Corn",41.32,-86.13,232.45,2017
68422,"Soybean",40.74,-88.56,67.98,2017
68426,"Corn",41.47,-86.28,231.17,2017
68428,"Corn",40.72,-88.86,248.62,2017
68429,"Soybean",40.67,-91.54,62.91,2017
68430,"Soybean",41.01,-91.19,64.13,2017
68431,"Soybean",41,-91.35,72.53,2017
68432,"Corn",42.31,-93.49,231.23,2017
68433,"Corn",42.51,-93.64,226.91,2017
68435,"Corn",40.96,-91.52,206.54,2017
68437,"Corn",40.05,-84.84,191.56,2017
68438,"Soybean",42.68,-90.29,65.97,2017
68439,"Soybean",42.85,-90.57,55.5,2017
68443,"Soybean",40.74,-89,58.75,2017
68446,"Corn",37.97,-94.45,186.9,2017
68453,"Soybean",41.69,-92.36,57.77,2017
68455,"Corn",42.87,-94.19,195.58,2017
68456,"Soybean",42.7,-94.18,52.26,2017
68457,"Soybean",42.94,-94.68,53.32,2017
68458,"Corn",42.7,-94.18,220.4,2017
68460,"Soybean",37.78,-87.55,52.62,2017
68464,"Soybean",42.08,-93.05,65.44,2017
68466,"Soybean",41.7,-88.74,66.89,2017
68468,"Soybean",42.1,-89.54,68.58,2017
68469,"Soybean",40.7,-89.86,62.06,2017
68474,"Corn",43.38,-92.76,194.21,2017
68475,"Soybean",43.39,-92.75,51.25,2017
68476,"Corn",43.36,-92.62,235.34,2017
68477,"Soybean",43.47,-92.71,55.27,2017
68479,"Corn",43.44,-92.77,207.17,2017
68482,"Soybean",42.49,-94.36,62.94,2017
68483,"Corn",42.41,-94.63,167.39,2017
68485,"Soybean",41.78,-93.36,55.69,2017
68489,"Corn",43.67,-96.23,216.44,2017
68495,"Corn",43.33,-93.19,214.15,2017
68499,"Soybean",42.31,-93.48,57.42,2017
68501,"Soybean",42.31,-93.49,55.42,2017
68503,"Soybean",40.82,-91.02,71.16,2017
68506,"Soybean",39.76,-87.19,83.91,2017
68507,"Soybean",39.72,-87.2,73.77,2017
68509,"Soybean",40.17,-86.67,58.44,2017
68511,"Soybean",39.88,-82.61,56.4,2017
68512,"Corn",43.46,-92.55,196.57,2017
68513,"Soybean",40.08,-84.32,57.57,2017
68514,"Corn",40.08,-84.32,193.75,2017
68517,"Soybean",40.96,-87.73,51.9,2017
68518,"Soybean",42.12,-92.12,59.85,2017
68519,"Soybean",38.34,-94.53,63.11,2017
68523,"Soybean",40.85,-84.26,63.41,2017
68528,"Corn",42.62,-93.2,234.66,2017
68531,"Corn",42.9,-93.48,246.5,2017
68532,"Soybean",42.9,-93.48,63.47,2017
68533,"Corn",42.71,-93.26,249.23,2017
68534,"Corn",42.63,-92.91,252.98,2017
68535,"Corn",42.85,-92.55,199.07,2017
68540,"Corn",44.69,-87.7,221.76,2017
68543,"Corn",44.04,-88.21,230.06,2017
68545,"Corn",44.07,-88.27,197.54,2017
68552,"Soybean",40.75,-87.03,63.27,2017
68564,"Corn",41.91,-92.63,259.77,2017
68565,"Soybean",41.97,-92.55,63.28,2017
68566,"Corn",42.02,-92.51,264.72,2017
68567,"Corn",44.1,-88.58,228.01,2017
68568,"Corn",41.43,-89.34,273.42,2017
68570,"Soybean",37.89,-86.68,8740.41,2017
68571,"Soybean",37.7,-87.83,53.47,2017
68584,"Soybean",39.67,-83.66,59.96,2017
68585,"Soybean",40.31,-87.9,60.62,2017
68587,"Corn",41.86,-95.21,222.67,2017
68588,"Corn",42.99,-97.88,224.04,2017
68592,"Soybean",40.08,-88.97,65.43,2017
68595,"Soybean",39.79,-88.45,63.9,2017
68596,"Soybean",39.77,-88.47,61.76,2017
68597,"Corn",38.83,-89.87,237.1,2017
68600,"Soybean",38.93,-90.05,65.53,2017
68601,"Soybean",40.58,-86.08,70.67,2017
68603,"Corn",38.52,-88.84,103.65,2017
68608,"Corn",43.95,-90.22,194.46,2017
68610,"Corn",43.34,-90.06,218.07,2017
68612,"Corn",41.19,-83.25,226.9,2017
68613,"Corn",41.36,-83.56,241.69,2017
68617,"Corn",43.47,-89.23,144.9,2017
68618,"Soybean",43.34,-90.06,51.23,2017
68619,"Corn",41.25,-82.79,203.14,2017
68621,"Soybean",40.88,-83.73,68.06,2017
68629,"Soybean",41.3,-88.41,63.58,2017
68630,"Corn",41.35,-87.82,236.76,2017
68635,"Corn",43.13,-91.53,208.28,2017
68638,"Soybean",42.66,-91.73,70.56,2017
68639,"Corn",42.38,-90.77,246.42,2017
68640,"Corn",42.29,-91.56,212.08,2017
68641,"Soybean",42.29,-91.56,66.08,2017
68642,"Soybean",42.46,-91.91,55.89,2017
68643,"Corn",42.46,-91.92,262,2017
68644,"Corn",42.32,-90.98,246.6,2017
68645,"Corn",42.31,-91.92,244.53,2017
68646,"Corn",42.52,-91.95,246.74,2017
68647,"Corn",42.61,-91.82,232.36,2017
68648,"Soybean",42.61,-91.82,57.44,2017
68654,"Corn",43.09,-91.59,237.96,2017
68656,"Soybean",43.19,-95.57,64.62,2017
68664,"Soybean",42.71,-93.76,52.88,2017
68667,"Corn",40.34,-84.43,217,2017
68669,"Corn",40.16,-85.13,167.72,2017
68670,"Corn",41.38,-88.13,221.19,2017
68671,"Corn",37.57,-89.62,182.48,2017
68672,"Corn",40.67,-84.94,255.17,2017
68674,"Soybean",36.79,-89.6,62.71,2017
68678,"Soybean",37.05,-89.87,65.07,2017
68679,"Soybean",37.56,-89.62,56.01,2017
68684,"Soybean",39.12,-93.24,70.34,2017
68689,"Soybean",38.07,-86.82,49.73,2017
68690,"Soybean",42.81,-90.53,61.16,2017
68691,"Corn",42.75,-90.55,244.19,2017
68745,"Soybean",39.17,-88.14,54.27,2017
68754,"Soybean",43.06,-92.28,52.12,2017
68757,"Soybean",40.99,-87.7,64.86,2017
68758,"Corn",41.38,-87.31,216.73,2017
68759,"Soybean",41.34,-87.03,59.69,2017
68760,"Soybean",39.67,-82.32,54.16,2017
68761,"Soybean",40.4,-83.08,68.53,2017
68764,"Corn",40.84,-83.7,171.47,2017
68769,"Corn",42.86,-94.54,219.05,2017
68781,"Corn",35.47,-88.86,183.2,2017
68782,"Corn",35.63,-88.85,183.9,2017
68783,"Soybean",39.71,-83.17,54.6,2017
68817,"Corn",42.69,-94.77,206.37,2017
68818,"Soybean",43.39,-96.28,64.12,2017
68819,"Corn",40.45,-83.09,218.02,2017
68822,"Soybean",40.32,-82.58,56.22,2017
68828,"Corn",42.76,-94.68,138.81,2017
68832,"Corn",40.18,-90,229.2,2017
68838,"Soybean",40.47,-83.07,63.26,2017
69395,"Soybean",39.38,-85.47,66.39,2017
69396,"Corn",41,-85.52,172.89,2017
69397,"Corn",41.56,-85.3,155.84,2017
69398,"Corn",39.13,-89.89,155.66,2017
69399,"Corn",39.52,-90.36,179.95,2017
69400,"Corn",39.84,-89.35,242.1,2017
69401,"Corn",39.48,-89.3,227.06,2017
69402,"Corn",39.28,-89.49,187.09,2017
69411,"Corn",39.49,-90.43,167.28,2017
69412,"Corn",39.08,-89.58,229.11,2017
69413,"Soybean",39.49,-89.37,69.47,2017
69415,"Soybean",39.84,-89.35,63.9,2017
69416,"Corn",39.7,-89.48,225.42,2017
69418,"Soybean",41.44,-88.19,58.47,2017
69420,"Corn",36.77,-86.33,147.99,2017
69421,"Soybean",36.77,-86.33,61.22,2017
69422,"Corn",37.02,-84.66,233.5,2017
69424,"Corn",37.47,-86.33,159.7,2017
69425,"Corn",37.34,-85.72,136.1,2017
69426,"Soybean",39.28,-85.81,46.24,2017
69427,"Soybean",39.27,-85.81,56.33,2017
69429,"Soybean",38.8,-86.12,68.11,2017
69430,"Corn",38.8,-86.12,179.75,2017
70407,"Corn",37.01,-87.28,209.14,2017
70408,"Corn",35.79,-89.12,238.92,2017
70410,"Soybean",36.68,-87.56,71.07,2017
70414,"Corn",38.96,-87.78,229.26,2017
70418,"Corn",38.12,-84.13,200.04,2017
70420,"Corn",37.19,-95.63,123.34,2017
70424,"Corn",38.69,-89.75,228.17,2017
70428,"Corn",37.2,-95.16,132.76,2017
70429,"Corn",37.52,-94.34,215.67,2017
70430,"Corn",38.11,-94.23,203.2,2017
70432,"Corn",38.09,-94.21,256.77,2017
70433,"Corn",39.25,-93.88,216.86,2017
70437,"Corn",38.6,-87.97,265.5,2017
